q0,deltaQ0,wMu,firstmoment,secondmoment,thirdmoment,skewness
0.273,0.0085,0.08102040816326529,0.273629,0.0749,0.020548,0.007015
0.273,0.0085,0.08693877551020407,0.273763,0.075,0.020578,0.010277
0.273,0.0085,0.09285714285714285,0.273907,0.0751,0.020611,0.014946
0.273,0.0085,0.09877551020408162,0.274059,0.0752,0.020646,0.021394
0.273,0.0085,0.1046938775510204,0.274221,0.0753,0.020683,0.030034
0.273,0.0085,0.11061224489795918,0.274391,0.0754,0.020722,0.0413
0.273,0.0085,0.11653061224489795,0.274571,0.0755,0.020764,0.055636
0.273,0.0085,0.12244897959183673,0.274759,0.0756,0.020808,0.073477
0.273,0.0085,0.12836734693877552,0.274956,0.0757,0.020854,0.095226
0.273,0.0085,0.13428571428571429,0.275162,0.0758,0.020902,0.121231
0.273,0.0085,0.14020408163265308,0.275376,0.0759,0.020952,0.151767
0.273,0.0085,0.14612244897959184,0.2756,0.076,0.021005,0.187014
0.273,0.0085,0.1520408163265306,0.275831,0.0762,0.02106,0.227045
0.273,0.0085,0.1579591836734694,0.276071,0.0763,0.021117,0.271816
0.273,0.0085,0.16387755102040816,0.27632,0.0764,0.021177,0.321162
0.273,0.0085,0.16979591836734695,0.276577,0.0766,0.021239,0.374806
0.273,0.0085,0.1757142857142857,0.276842,0.0767,0.021303,0.432366
0.273,0.0085,0.1816326530612245,0.277115,0.0769,0.02137,0.493371
0.273,0.0085,0.18755102040816327,0.277397,0.0771,0.021439,0.557281
0.273,0.0085,0.19346938775510206,0.277686,0.0772,0.02151,0.623511
0.273,0.0085,0.19938775510204082,0.277984,0.0774,0.021584,0.69145
0.273,0.0085,0.20530612244897958,0.278289,0.0776,0.02166,0.760485
0.273,0.0085,0.21122448979591837,0.278603,0.0778,0.021739,0.830019
0.273,0.0085,0.21714285714285714,0.278924,0.0779,0.02182,0.899485
0.273,0.0085,0.22306122448979593,0.279253,0.0781,0.021904,0.968362
0.273,0.0085,0.2289795918367347,0.27959,0.0783,0.02199,1.03618
0.273,0.0085,0.23489795918367348,0.279934,0.0785,0.022078,1.102525
0.273,0.0085,0.24081632653061225,0.280286,0.0787,0.02217,1.16704
0.273,0.0085,0.24673469387755104,0.280646,0.0789,0.022264,1.229424
0.273,0.0085,0.25265306122448977,0.281013,0.0792,0.02236,1.289426
0.273,0.0085,0.25857142857142856,0.281387,0.0794,0.022459,1.346841
0.273,0.0085,0.26448979591836735,0.281769,0.0796,0.022561,1.401503
0.273,0.0085,0.27040816326530615,0.282158,0.0798,0.022665,1.45328
0.273,0.0085,0.2763265306122449,0.282555,0.0801,0.022772,1.502068
0.273,0.0085,0.28224489795918367,0.282958,0.0803,0.022882,1.547785
0.273,0.0085,0.28816326530612246,0.283369,0.0806,0.022995,1.590372
0.273,0.0085,0.2940816326530612,0.283787,0.0808,0.02311,1.629784
0.273,0.0085,0.3,0.284211,0.0811,0.023229,1.665993
0.274,0.0085,0.01,0.27372,0.075,0.020567,0.001286
0.274,0.0085,0.015918367346938776,0.273764,0.075,0.020577,0.001346
0.274,0.0085,0.02183673469387755,0.273798,0.075,0.020585,0.001336
0.274,0.0085,0.027755102040816326,0.27384,0.0751,0.020594,0.001315
0.274,0.0085,0.0336734693877551,0.273891,0.0751,0.020606,0.001288
0.274,0.0085,0.03959183673469388,0.273951,0.0751,0.020619,0.001264
0.274,0.0085,0.04551020408163265,0.27402,0.0752,0.020635,0.001268
0.274,0.0085,0.05142857142857143,0.274099,0.0752,0.020653,0.001346
0.274,0.0085,0.057346938775510205,0.274187,0.0753,0.020673,0.001566
0.274,0.0085,0.06326530612244897,0.274285,0.0753,0.020695,0.002033
0.274,0.0085,0.06918367346938775,0.274391,0.0754,0.020719,0.002887
0.274,0.0085,0.07510204081632653,0.274508,0.0754,0.020746,0.004313
0.274,0.0085,0.08102040816326529,0.274633,0.0755,0.020774,0.006545
0.274,0.0085,0.08693877551020407,0.274768,0.0756,0.020805,0.009867
0.274,0.0085,0.09285714285714285,0.274912,0.0757,0.020838,0.014611
0.274,0.0085,0.09877551020408162,0.275065,0.0757,0.020874,0.021154
0.274,0.0085,0.1046938775510204,0.275227,0.0758,0.020911,0.029911
0.274,0.0085,0.11061224489795918,0.275398,0.0759,0.020951,0.041319
0.274,0.0085,0.11653061224489795,0.275578,0.076,0.020993,0.055826
0.274,0.0085,0.12244897959183673,0.275767,0.0761,0.021037,0.073868
0.274,0.0085,0.12836734693877552,0.275965,0.0762,0.021084,0.095848
0.274,0.0085,0.13428571428571429,0.276171,0.0764,0.021132,0.122115
0.274,0.0085,0.14020408163265308,0.276387,0.0765,0.021183,0.15294
0.274,0.0085,0.14612244897959184,0.276611,0.0766,0.021237,0.188502
0.274,0.0085,0.1520408163265306,0.276843,0.0767,0.021292,0.228868
0.274,0.0085,0.1579591836734694,0.277084,0.0769,0.02135,0.273988
0.274,0.0085,0.16387755102040816,0.277334,0.077,0.021411,0.323692
0.274,0.0085,0.16979591836734695,0.277591,0.0772,0.021473,0.377694
0.274,0.0085,0.1757142857142857,0.277858,0.0773,0.021538,0.435604
0.274,0.0085,0.1816326530612245,0.278132,0.0775,0.021606,0.496946
0.274,0.0085,0.18755102040816327,0.278414,0.0776,0.021675,0.561171
0.274,0.0085,0.19346938775510206,0.278705,0.0778,0.021747,0.627691
0.274,0.0085,0.19938775510204082,0.279004,0.078,0.021822,0.695888
0.274,0.0085,0.20530612244897958,0.27931,0.0781,0.021899,0.765147
0.274,0.0085,0.21122448979591837,0.279625,0.0783,0.021979,0.834868
0.274,0.0085,0.21714285714285714,0.279947,0.0785,0.022061,0.904484
0.274,0.0085,0.22306122448979593,0.280278,0.0787,0.022145,0.973473
0.274,0.0085,0.2289795918367347,0.280616,0.0789,0.022232,1.041366
0.274,0.0085,0.23489795918367348,0.280961,0.0791,0.022322,1.107749
0.274,0.0085,0.24081632653061225,0.281315,0.0793,0.022414,1.172266
0.274,0.0085,0.24673469387755104,0.281675,0.0795,0.022509,1.234617
0.274,0.0085,0.25265306122448977,0.282044,0.0797,0.022607,1.294552
0.274,0.0085,0.25857142857142856,0.28242,0.08,0.022707,1.351866
0.274,0.0085,0.26448979591836735,0.282803,0.0802,0.02281,1.406391
0.274,0.0085,0.27040816326530615,0.283193,0.0804,0.022915,1.457996
0.274,0.0085,0.2763265306122449,0.283591,0.0807,0.023024,1.506575
0.274,0.0085,0.28224489795918367,0.283996,0.0809,0.023135,1.552045
0.274,0.0085,0.28816326530612246,0.284408,0.0812,0.023249,1.594346
0.274,0.0085,0.2940816326530612,0.284828,0.0814,0.023365,1.633432
0.274,0.0085,0.3,0.285254,0.0817,0.023485,1.669277
0.275,0.0085,0.01,0.274721,0.0755,0.020793,0.000792
0.275,0.0085,0.015918367346938776,0.274765,0.0756,0.020803,0.000858
0.275,0.0085,0.02183673469387755,0.274799,0.0756,0.020811,0.000855
0.275,0.0085,0.027755102040816326,0.274841,0.0756,0.020821,0.000842
0.275,0.0085,0.0336734693877551,0.274892,0.0756,0.020832,0.000824
0.275,0.0085,0.03959183673469388,0.274952,0.0757,0.020846,0.000811
0.275,0.0085,0.04551020408163265,0.275022,0.0757,0.020862,0.000827
0.275,0.0085,0.05142857142857143,0.275101,0.0758,0.02088,0.000919
0.275,0.0085,0.057346938775510205,0.275189,0.0758,0.0209,0.001156
0.275,0.0085,0.06326530612244897,0.275287,0.0759,0.020922,0.001643
0.275,0.0085,0.06918367346938775,0.275394,0.0759,0.020947,0.002522
0.275,0.0085,0.07510204081632653,0.275511,0.076,0.020973,0.003981
0.275,0.0085,0.08102040816326529,0.275637,0.076,0.021002,0.006256
0.275,0.0085,0.08693877551020407,0.275772,0.0761,0.021034,0.009633
0.275,0.0085,0.09285714285714285,0.275917,0.0762,0.021067,0.014448
0.275,0.0085,0.09877551020408162,0.27607,0.0763,0.021103,0.021081
0.275,0.0085,0.1046938775510204,0.276233,0.0764,0.021141,0.02995
0.275,0.0085,0.11061224489795918,0.276405,0.0765,0.021181,0.041496
0.275,0.0085,0.11653061224489795,0.276586,0.0766,0.021223,0.056169
0.275,0.0085,0.12244897959183673,0.276775,0.0767,0.021268,0.074407
0.275,0.0085,0.12836734693877552,0.276974,0.0768,0.021315,0.096614
0.275,0.0085,0.13428571428571429,0.277181,0.0769,0.021365,0.123138
0.275,0.0085,0.14020408163265308,0.277397,0.077,0.021416,0.154249
0.275,0.0085,0.14612244897959184,0.277622,0.0772,0.02147,0.190122
0.275,0.0085,0.1520408163265306,0.277855,0.0773,0.021526,0.230819
0.275,0.0085,0.1579591836734694,0.278097,0.0774,0.021585,0.276284
0.275,0.0085,0.16387755102040816,0.278348,0.0776,0.021646,0.32634
0.275,0.0085,0.16979591836734695,0.278606,0.0777,0.021709,0.380694
0.275,0.0085,0.1757142857142857,0.278873,0.0779,0.021775,0.43895
0.275,0.0085,0.1816326530612245,0.279149,0.078,0.021843,0.500622
0.275,0.0085,0.18755102040816327,0.279432,0.0782,0.021913,0.565157
0.275,0.0085,0.19346938775510206,0.279724,0.0784,0.021986,0.63196
0.275,0.0085,0.19938775510204082,0.280024,0.0785,0.022062,0.700409
0.275,0.0085,0.20530612244897958,0.280331,0.0787,0.02214,0.769885
0.275,0.0085,0.21122448979591837,0.280647,0.0789,0.02222,0.839787
0.275,0.0085,0.21714285714285714,0.280971,0.0791,0.022303,0.909546
0.275,0.0085,0.22306122448979593,0.281302,0.0793,0.022389,0.97864
0.275,0.0085,0.2289795918367347,0.281641,0.0795,0.022477,1.046601
0.275,0.0085,0.23489795918367348,0.281988,0.0797,0.022567,1.113015
0.275,0.0085,0.24081632653061225,0.282343,0.0799,0.02266,1.177528
0.275,0.0085,0.24673469387755104,0.282705,0.0801,0.022756,1.23984
0.275,0.0085,0.25265306122448977,0.283075,0.0803,0.022855,1.2997
0.275,0.0085,0.25857142857142856,0.283452,0.0806,0.022956,1.356904
0.275,0.0085,0.26448979591836735,0.283837,0.0808,0.02306,1.411284
0.275,0.0085,0.27040816326530615,0.284229,0.081,0.023167,1.462707
0.275,0.0085,0.2763265306122449,0.284628,0.0813,0.023276,1.511066
0.275,0.0085,0.28224489795918367,0.285034,0.0815,0.023389,1.556277
0.275,0.0085,0.28816326530612246,0.285448,0.0818,0.023504,1.598278
0.275,0.0085,0.2940816326530612,0.285869,0.082,0.023622,1.637025
0.275,0.0085,0.3,0.286296,0.0823,0.023743,1.672491
0.276,0.0085,0.01,0.275722,0.0761,0.021021,0.000462
0.276,0.0085,0.015918367346938776,0.275766,0.0761,0.021031,0.000533
0.276,0.0085,0.02183673469387755,0.2758,0.0761,0.021039,0.000534
0.276,0.0085,0.027755102040816326,0.275843,0.0762,0.021048,0.000527
0.276,0.0085,0.0336734693877551,0.275894,0.0762,0.02106,0.000515
0.276,0.0085,0.03959183673469388,0.275954,0.0762,0.021074,0.000509
0.276,0.0085,0.04551020408163265,0.276024,0.0763,0.02109,0.000535
0.276,0.0085,0.05142857142857143,0.276103,0.0763,0.021108,0.000637
0.276,0.0085,0.057346938775510205,0.276192,0.0764,0.021129,0.000887
0.276,0.0085,0.06326530612244897,0.27629,0.0764,0.021151,0.00139
0.276,0.0085,0.06918367346938775,0.276398,0.0765,0.021176,0.002291
0.276,0.0085,0.07510204081632653,0.276515,0.0765,0.021203,0.003779
0.276,0.0085,0.08102040816326529,0.276641,0.0766,0.021232,0.006093
0.276,0.0085,0.08693877551020407,0.276777,0.0767,0.021264,0.009521
0.276,0.0085,0.09285714285714285,0.276922,0.0768,0.021298,0.014403
0.276,0.0085,0.09877551020408162,0.277076,0.0768,0.021334,0.021123
0.276,0.0085,0.1046938775510204,0.277239,0.0769,0.021372,0.030101
0.276,0.0085,0.11061224489795918,0.277412,0.077,0.021413,0.041782
0.276,0.0085,0.11653061224489795,0.277593,0.0771,0.021456,0.056618
0.276,0.0085,0.12244897959183673,0.277783,0.0772,0.021501,0.07505
0.276,0.0085,0.12836734693877552,0.277983,0.0774,0.021549,0.097481
0.276,0.0085,0.13428571428571429,0.278191,0.0775,0.021598,0.124259
0.276,0.0085,0.14020408163265308,0.278408,0.0776,0.021651,0.155654
0.276,0.0085,0.14612244897959184,0.278633,0.0777,0.021705,0.191834
0.276,0.0085,0.1520408163265306,0.278867,0.0779,0.021762,0.232859
0.276,0.0085,0.1579591836734694,0.27911,0.078,0.021821,0.278665
0.276,0.0085,0.16387755102040816,0.279361,0.0781,0.021883,0.329071
0.276,0.0085,0.16979591836734695,0.279621,0.0783,0.021947,0.383774
0.276,0.0085,0.1757142857142857,0.279889,0.0784,0.022013,0.44237
0.276,0.0085,0.1816326530612245,0.280166,0.0786,0.022082,0.504368
0.276,0.0085,0.18755102040816327,0.28045,0.0788,0.022153,0.569209
0.276,0.0085,0.19346938775510206,0.280743,0.0789,0.022227,0.636289
0.276,0.0085,0.19938775510204082,0.281044,0.0791,0.022303,0.704985
0.276,0.0085,0.20530612244897958,0.281353,0.0793,0.022382,0.774673
0.276,0.0085,0.21122448979591837,0.281669,0.0795,0.022463,0.84475
0.276,0.0085,0.21714285714285714,0.281994,0.0797,0.022547,0.914647
0.276,0.0085,0.22306122448979593,0.282327,0.0799,0.022634,0.983841
0.276,0.0085,0.2289795918367347,0.282667,0.0801,0.022723,1.051864
0.276,0.0085,0.23489795918367348,0.283015,0.0803,0.022814,1.118303
0.276,0.0085,0.24081632653061225,0.283371,0.0805,0.022909,1.182806
0.276,0.0085,0.24673469387755104,0.283735,0.0807,0.023005,1.245072
0.276,0.0085,0.25265306122448977,0.284106,0.0809,0.023105,1.304851
0.276,0.0085,0.25857142857142856,0.284484,0.0811,0.023207,1.361937
0.276,0.0085,0.26448979591836735,0.28487,0.0814,0.023313,1.416164
0.276,0.0085,0.27040816326530615,0.285264,0.0816,0.023421,1.467395
0.276,0.0085,0.2763265306122449,0.285664,0.0819,0.023531,1.515523
0.276,0.0085,0.28224489795918367,0.286072,0.0821,0.023645,1.560464
0.276,0.0085,0.28816326530612246,0.286487,0.0824,0.023761,1.602154
0.276,0.0085,0.2940816326530612,0.286909,0.0826,0.02388,1.640549
0.276,0.0085,0.3,0.287339,0.0829,0.024002,1.675623
0.277,0.0085,0.01,0.276723,0.0766,0.02125,0.000245
0.277,0.0085,0.015918367346938776,0.276767,0.0767,0.02126,0.000319
0.277,0.0085,0.02183673469387755,0.276801,0.0767,0.021268,0.000323
0.277,0.0085,0.027755102040816326,0.276844,0.0767,0.021278,0.00032
0.277,0.0085,0.0336734693877551,0.276895,0.0767,0.02129,0.000313
0.277,0.0085,0.03959183673469388,0.276956,0.0768,0.021304,0.000312
0.277,0.0085,0.04551020408163265,0.277026,0.0768,0.02132,0.000344
0.277,0.0085,0.05142857142857143,0.277105,0.0769,0.021338,0.000454
0.277,0.0085,0.057346938775510205,0.277194,0.0769,0.021359,0.000714
0.277,0.0085,0.06326530612244897,0.277293,0.077,0.021382,0.001232
0.277,0.0085,0.06918367346938775,0.277401,0.077,0.021407,0.002152
0.277,0.0085,0.07510204081632653,0.277518,0.0771,0.021434,0.003666
0.277,0.0085,0.08102040816326529,0.277645,0.0772,0.021464,0.006016
0.277,0.0085,0.08693877551020407,0.277781,0.0772,0.021496,0.009493
0.277,0.0085,0.09285714285714285,0.277927,0.0773,0.02153,0.01444
0.277,0.0085,0.09877551020408162,0.278082,0.0774,0.021567,0.021244
0.277,0.0085,0.1046938775510204,0.278246,0.0775,0.021605,0.030329
0.277,0.0085,0.11061224489795918,0.278419,0.0776,0.021646,0.042143
0.277,0.0085,0.11653061224489795,0.278601,0.0777,0.02169,0.057141
0.277,0.0085,0.12244897959183673,0.278792,0.0778,0.021736,0.075764
0.277,0.0085,0.12836734693877552,0.278992,0.0779,0.021784,0.098418
0.277,0.0085,0.13428571428571429,0.279201,0.078,0.021834,0.12545
0.277,0.0085,0.14020408163265308,0.279418,0.0782,0.021887,0.157125
0.277,0.0085,0.14612244897959184,0.279645,0.0783,0.021942,0.193611
0.277,0.0085,0.1520408163265306,0.27988,0.0784,0.021999,0.234962
0.277,0.0085,0.1579591836734694,0.280123,0.0786,0.022059,0.281108
0.277,0.0085,0.16387755102040816,0.280375,0.0787,0.022122,0.331859
0.277,0.0085,0.16979591836734695,0.280636,0.0789,0.022186,0.386908
0.277,0.0085,0.1757142857142857,0.280905,0.079,0.022253,0.445843
0.277,0.0085,0.1816326530612245,0.281182,0.0792,0.022323,0.508163
0.277,0.0085,0.18755102040816327,0.281468,0.0793,0.022395,0.573305
0.277,0.0085,0.19346938775510206,0.281762,0.0795,0.02247,0.640659
0.277,0.0085,0.19938775510204082,0.282064,0.0797,0.022547,0.709597
0.277,0.0085,0.20530612244897958,0.282374,0.0799,0.022626,0.779492
0.277,0.0085,0.21122448979591837,0.282692,0.0801,0.022708,0.84974
0.277,0.0085,0.21714285714285714,0.283018,0.0802,0.022793,0.91977
0.277,0.0085,0.22306122448979593,0.283351,0.0804,0.022881,0.989059
0.277,0.0085,0.2289795918367347,0.283693,0.0806,0.02297,1.057139
0.277,0.0085,0.23489795918367348,0.284043,0.0808,0.023063,1.1236
0.277,0.0085,0.24081632653061225,0.2844,0.0811,0.023158,1.188087
0.277,0.0085,0.24673469387755104,0.284764,0.0813,0.023256,1.250301
0.277,0.0085,0.25265306122448977,0.285137,0.0815,0.023357,1.309992
0.277,0.0085,0.25857142857142856,0.285517,0.0817,0.023461,1.366954
0.277,0.0085,0.26448979591836735,0.285904,0.082,0.023567,1.421019
0.277,0.0085,0.27040816326530615,0.286299,0.0822,0.023676,1.472049
0.277,0.0085,0.2763265306122449,0.286701,0.0824,0.023788,1.519936
0.277,0.0085,0.28224489795918367,0.28711,0.0827,0.023903,1.564595
0.277,0.0085,0.28816326530612246,0.287527,0.083,0.02402,1.605961
0.277,0.0085,0.2940816326530612,0.28795,0.0832,0.024141,1.643991
0.277,0.0085,0.3,0.288381,0.0835,0.024264,1.67866
0.278,0.0085,0.01,0.277724,0.0772,0.021481,0.000106
0.278,0.0085,0.015918367346938776,0.277768,0.0772,0.021491,0.000181
0.278,0.0085,0.02183673469387755,0.277803,0.0772,0.021499,0.000188
0.278,0.0085,0.027755102040816326,0.277845,0.0773,0.021509,0.000187
0.278,0.0085,0.0336734693877551,0.277896,0.0773,0.021521,0.000183
0.278,0.0085,0.03959183673469388,0.277957,0.0773,0.021535,0.000186
0.278,0.0085,0.04551020408163265,0.278028,0.0774,0.021552,0.000222
0.278,0.0085,0.05142857142857143,0.278107,0.0774,0.02157,0.000338
0.278,0.0085,0.057346938775510205,0.278197,0.0775,0.021591,0.000607
0.278,0.0085,0.06326530612244897,0.278296,0.0775,0.021614,0.001136
0.278,0.0085,0.06918367346938775,0.278404,0.0776,0.02164,0.002074
0.278,0.0085,0.07510204081632653,0.278522,0.0776,0.021667,0.003613
0.278,0.0085,0.08102040816326529,0.278649,0.0777,0.021697,0.005997
0.278,0.0085,0.08693877551020407,0.278786,0.0778,0.02173,0.009522
0.278,0.0085,0.09285714285714285,0.278932,0.0779,0.021764,0.014532
0.278,0.0085,0.09877551020408162,0.279087,0.078,0.021801,0.021419
0.278,0.0085,0.1046938775510204,0.279252,0.0781,0.02184,0.03061
0.278,0.0085,0.11061224489795918,0.279425,0.0782,0.021882,0.042556
0.278,0.0085,0.11653061224489795,0.279608,0.0783,0.021926,0.057714
0.278,0.0085,0.12244897959183673,0.2798,0.0784,0.021972,0.076528
0.278,0.0085,0.12836734693877552,0.280001,0.0785,0.02202,0.099404
0.278,0.0085,0.13428571428571429,0.28021,0.0786,0.022071,0.126688
0.278,0.0085,0.14020408163265308,0.280429,0.0787,0.022125,0.158643
0.278,0.0085,0.14612244897959184,0.280656,0.0789,0.02218,0.195434
0.278,0.0085,0.1520408163265306,0.280892,0.079,0.022238,0.237109
0.278,0.0085,0.1579591836734694,0.281136,0.0791,0.022299,0.283593
0.278,0.0085,0.16387755102040816,0.281389,0.0793,0.022362,0.334689
0.278,0.0085,0.16979591836734695,0.281651,0.0794,0.022427,0.390082
0.278,0.0085,0.1757142857142857,0.281921,0.0796,0.022495,0.449351
0.278,0.0085,0.1816326530612245,0.282199,0.0797,0.022566,0.511992
0.278,0.0085,0.18755102040816327,0.282486,0.0799,0.022638,0.577431
0.278,0.0085,0.19346938775510206,0.282781,0.0801,0.022714,0.645055
0.278,0.0085,0.19938775510204082,0.283084,0.0803,0.022792,0.714231
0.278,0.0085,0.20530612244897958,0.283395,0.0804,0.022872,0.784331
0.278,0.0085,0.21122448979591837,0.283714,0.0806,0.022955,0.854745
0.278,0.0085,0.21714285714285714,0.284041,0.0808,0.023041,0.924904
0.278,0.0085,0.22306122448979593,0.284376,0.081,0.023129,0.994284
0.278,0.0085,0.2289795918367347,0.284719,0.0812,0.02322,1.062417
0.278,0.0085,0.23489795918367348,0.28507,0.0814,0.023314,1.128893
0.278,0.0085,0.24081632653061225,0.285428,0.0816,0.02341,1.19336
0.278,0.0085,0.24673469387755104,0.285794,0.0819,0.023509,1.255517
0.278,0.0085,0.25265306122448977,0.286168,0.0821,0.023611,1.315114
0.278,0.0085,0.25857142857142856,0.286549,0.0823,0.023716,1.371945
0.278,0.0085,0.26448979591836735,0.286938,0.0826,0.023823,1.425839
0.278,0.0085,0.27040816326530615,0.287334,0.0828,0.023933,1.47666
0.278,0.0085,0.2763265306122449,0.287738,0.083,0.024046,1.524296
0.278,0.0085,0.28224489795918367,0.288148,0.0833,0.024162,1.568661
0.278,0.0085,0.28816326530612246,0.288566,0.0836,0.024281,1.609691
0.278,0.0085,0.2940816326530612,0.288991,0.0838,0.024403,1.647343
0.278,0.0085,0.3,0.289423,0.0841,0.024528,1.681593
0.279,0.0085,0.01,0.278725,0.0778,0.021714,1.7e-05
0.279,0.0085,0.015918367346938776,0.278769,0.0778,0.021724,9.4e-05
0.279,0.0085,0.02183673469387755,0.278804,0.0778,0.021732,0.000102
0.279,0.0085,0.027755102040816326,0.278846,0.0778,0.021742,0.000103
0.279,0.0085,0.0336734693877551,0.278898,0.0779,0.021754,0.0001
0.279,0.0085,0.03959183673469388,0.278959,0.0779,0.021769,0.000106
0.279,0.0085,0.04551020408163265,0.27903,0.0779,0.021785,0.000146
0.279,0.0085,0.05142857142857143,0.27911,0.078,0.021804,0.000266
0.279,0.0085,0.057346938775510205,0.279199,0.078,0.021825,0.000542
0.279,0.0085,0.06326530612244897,0.279299,0.0781,0.021848,0.001082
0.279,0.0085,0.06918367346938775,0.279407,0.0781,0.021874,0.002036
0.279,0.0085,0.07510204081632653,0.279526,0.0782,0.021902,0.003599
0.279,0.0085,0.08102040816326529,0.279654,0.0783,0.021932,0.006016
0.279,0.0085,0.08693877551020407,0.279791,0.0784,0.021965,0.009587
0.279,0.0085,0.09285714285714285,0.279937,0.0784,0.022,0.01466
0.279,0.0085,0.09877551020408162,0.280093,0.0785,0.022037,0.021629
0.279,0.0085,0.1046938775510204,0.280258,0.0786,0.022077,0.030925
0.279,0.0085,0.11061224489795918,0.280432,0.0787,0.022119,0.043003
0.279,0.0085,0.11653061224489795,0.280616,0.0788,0.022163,0.058322
0.279,0.0085,0.12244897959183673,0.280808,0.0789,0.02221,0.077326
